latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column,distance_in_km,duration_in_seconds
22.58885,113.90338100000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:38,11-18,11,18,31.614528798322958,1863.0000000000002
22.587151000000002,113.904968,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:48,11-18,11,18,31.614528798322958,1863.0000000000002
22.585649,113.90633400000002,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:14:58,11-18,11,18,31.614528798322958,1863.0000000000002
22.584,113.907852,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:08,11-18,11,18,31.614528798322958,1863.0000000000002
22.582167000000002,113.90956899999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:18,11-18,11,18,31.614528798322958,1863.0000000000002
22.580317,113.911285,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:28,11-18,11,18,31.614528798322958,1863.0000000000002
22.5788,113.912697,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:38,11-18,11,18,31.614528798322958,1863.0000000000002
22.577232000000002,113.914101,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:48,11-18,11,18,31.614528798322958,1863.0000000000002
22.575733,113.91552,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:15:57,11-18,11,18,31.614528798322958,1863.0000000000002
22.574432,113.916748,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:16:08,11-18,11,18,31.614528798322958,1863.0000000000002
22.565666,113.93568400000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:28,11-18,11,18,31.614528798322958,1863.0000000000002
22.565666,113.93568400000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:29,11-18,11,18,31.614528798322958,1863.0000000000002
22.56565100000001,113.93663000000001,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:35,11-18,11,18,31.614528798322958,1863.0000000000002
22.565666,113.940063,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:19:55,11-18,11,18,31.614528798322958,1863.0000000000002
22.565617,113.942268,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:05,11-18,11,18,31.614528798322958,1863.0000000000002
22.565451,113.944771,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:15,11-18,11,18,31.614528798322958,1863.0000000000002
22.565201000000002,113.947281,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:25,11-18,11,18,31.614528798322958,1863.0000000000002
22.564899,113.949684,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:35,11-18,11,18,31.614528798322958,1863.0000000000002
22.564532999999997,113.95228600000002,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:45,11-19,11,19,31.614528798322958,1863.0000000000002
22.564083,113.95488,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:20:55,11-19,11,19,31.614528798322958,1863.0000000000002
22.563667000000002,113.957314,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:21:05,11-19,11,19,31.614528798322958,1863.0000000000002
